Day,Month,Year,Store,Dept,Type,IsHoliday,Weekly_Sales,Size
10,5,2013,14,54,1,0,,200898
10,5,2013,14,55,1,0,,200898
10,5,2013,14,56,1,0,,200898
10,5,2013,14,58,1,0,,200898
10,5,2013,14,59,1,0,,200898
10,5,2013,14,60,1,0,,200898
10,5,2013,14,67,1,0,,200898
10,5,2013,14,71,1,0,,200898
10,5,2013,14,72,1,0,,200898
10,5,2013,14,74,1,0,,200898
10,5,2013,14,77,1,0,,200898
10,5,2013,14,78,1,0,,200898
10,5,2013,14,79,1,0,,200898
10,5,2013,14,80,1,0,,200898
10,5,2013,14,81,1,0,,200898
10,5,2013,14,82,1,0,,200898
10,5,2013,14,83,1,0,,200898
10,5,2013,14,85,1,0,,200898
10,5,2013,14,87,1,0,,200898
10,5,2013,14,90,1,0,,200898
10,5,2013,14,91,1,0,,200898
10,5,2013,14,92,1,0,,200898
10,5,2013,14,93,1,0,,200898
10,5,2013,14,94,1,0,,200898
10,5,2013,14,95,1,0,,200898
10,5,2013,14,96,1,0,,200898
10,5,2013,14,97,1,0,,200898
10,5,2013,14,98,1,0,,200898
10,5,2013,14,99,1,0,,200898
10,5,2013,15,1,2,0,,123737
10,5,2013,15,2,2,0,,123737
10,5,2013,15,3,2,0,,123737
10,5,2013,15,4,2,0,,123737
10,5,2013,15,5,2,0,,123737
10,5,2013,15,6,2,0,,123737
10,5,2013,15,7,2,0,,123737
10,5,2013,15,8,2,0,,123737
10,5,2013,15,9,2,0,,123737
10,5,2013,15,10,2,0,,123737
10,5,2013,15,11,2,0,,123737
10,5,2013,15,12,2,0,,123737
10,5,2013,15,13,2,0,,123737
10,5,2013,15,14,2,0,,123737
10,5,2013,15,16,2,0,,123737
10,5,2013,15,17,2,0,,123737
10,5,2013,15,18,2,0,,123737
10,5,2013,15,19,2,0,,123737
10,5,2013,15,20,2,0,,123737
10,5,2013,15,21,2,0,,123737
10,5,2013,15,22,2,0,,123737
10,5,2013,15,23,2,0,,123737
10,5,2013,15,24,2,0,,123737
10,5,2013,15,25,2,0,,123737
10,5,2013,15,26,2,0,,123737
10,5,2013,15,27,2,0,,123737
10,5,2013,15,28,2,0,,123737
10,5,2013,15,29,2,0,,123737
10,5,2013,15,30,2,0,,123737
10,5,2013,15,31,2,0,,123737
10,5,2013,15,32,2,0,,123737
10,5,2013,15,33,2,0,,123737
10,5,2013,15,34,2,0,,123737
10,5,2013,15,35,2,0,,123737
10,5,2013,15,36,2,0,,123737
10,5,2013,15,37,2,0,,123737
10,5,2013,15,38,2,0,,123737
10,5,2013,15,40,2,0,,123737
10,5,2013,15,41,2,0,,123737
10,5,2013,15,42,2,0,,123737
10,5,2013,15,43,2,0,,123737
10,5,2013,15,44,2,0,,123737
10,5,2013,15,45,2,0,,123737
10,5,2013,15,46,2,0,,123737
10,5,2013,15,47,2,0,,123737
10,5,2013,15,48,2,0,,123737
10,5,2013,15,49,2,0,,123737
10,5,2013,15,50,2,0,,123737
10,5,2013,15,51,2,0,,123737
10,5,2013,15,52,2,0,,123737
10,5,2013,15,54,2,0,,123737
10,5,2013,15,55,2,0,,123737
10,5,2013,15,56,2,0,,123737
10,5,2013,15,58,2,0,,123737
10,5,2013,15,59,2,0,,123737
10,5,2013,15,60,2,0,,123737
10,5,2013,15,67,2,0,,123737
10,5,2013,15,71,2,0,,123737
10,5,2013,15,72,2,0,,123737
10,5,2013,15,74,2,0,,123737
10,5,2013,15,77,2,0,,123737
10,5,2013,15,78,2,0,,123737
10,5,2013,15,79,2,0,,123737
10,5,2013,15,80,2,0,,123737
10,5,2013,15,81,2,0,,123737
10,5,2013,15,82,2,0,,123737
10,5,2013,15,83,2,0,,123737
10,5,2013,15,85,2,0,,123737
10,5,2013,15,87,2,0,,123737
10,5,2013,15,90,2,0,,123737
10,5,2013,15,91,2,0,,123737
10,5,2013,15,92,2,0,,123737
10,5,2013,15,93,2,0,,123737
10,5,2013,15,94,2,0,,123737
10,5,2013,15,95,2,0,,123737
10,5,2013,15,96,2,0,,123737
10,5,2013,15,97,2,0,,123737
10,5,2013,15,98,2,0,,123737
10,5,2013,15,99,2,0,,123737
10,5,2013,16,1,2,0,,57197
10,5,2013,16,2,2,0,,57197
10,5,2013,16,3,2,0,,57197
10,5,2013,16,4,2,0,,57197
10,5,2013,16,5,2,0,,57197
10,5,2013,16,6,2,0,,57197
10,5,2013,16,7,2,0,,57197
10,5,2013,16,8,2,0,,57197
10,5,2013,16,9,2,0,,57197
10,5,2013,16,10,2,0,,57197
10,5,2013,16,11,2,0,,57197
10,5,2013,16,12,2,0,,57197
10,5,2013,16,13,2,0,,57197
10,5,2013,16,14,2,0,,57197
10,5,2013,16,16,2,0,,57197
10,5,2013,16,17,2,0,,57197
10,5,2013,16,18,2,0,,57197
10,5,2013,16,19,2,0,,57197
10,5,2013,16,20,2,0,,57197
10,5,2013,16,21,2,0,,57197
10,5,2013,16,22,2,0,,57197
10,5,2013,16,23,2,0,,57197
10,5,2013,16,24,2,0,,57197
10,5,2013,16,25,2,0,,57197
10,5,2013,16,26,2,0,,57197
10,5,2013,16,27,2,0,,57197
10,5,2013,16,28,2,0,,57197
10,5,2013,16,29,2,0,,57197
10,5,2013,16,30,2,0,,57197
10,5,2013,16,31,2,0,,57197
10,5,2013,16,32,2,0,,57197
10,5,2013,16,33,2,0,,57197
10,5,2013,16,34,2,0,,57197
10,5,2013,16,35,2,0,,57197
10,5,2013,16,36,2,0,,57197
10,5,2013,16,38,2,0,,57197
10,5,2013,16,40,2,0,,57197
10,5,2013,16,41,2,0,,57197
10,5,2013,16,42,2,0,,57197
10,5,2013,16,44,2,0,,57197
10,5,2013,16,45,2,0,,57197
10,5,2013,16,46,2,0,,57197
10,5,2013,16,47,2,0,,57197
10,5,2013,16,48,2,0,,57197
10,5,2013,16,49,2,0,,57197
10,5,2013,16,51,2,0,,57197
10,5,2013,16,52,2,0,,57197
10,5,2013,16,54,2,0,,57197
10,5,2013,16,55,2,0,,57197
10,5,2013,16,56,2,0,,57197
10,5,2013,16,58,2,0,,57197
10,5,2013,16,59,2,0,,57197
10,5,2013,16,60,2,0,,57197
10,5,2013,16,67,2,0,,57197
10,5,2013,16,71,2,0,,57197
10,5,2013,16,72,2,0,,57197
10,5,2013,16,74,2,0,,57197
10,5,2013,16,77,2,0,,57197
10,5,2013,16,78,2,0,,57197
10,5,2013,16,79,2,0,,57197
10,5,2013,16,80,2,0,,57197
10,5,2013,16,81,2,0,,57197
10,5,2013,16,82,2,0,,57197
10,5,2013,16,83,2,0,,57197
10,5,2013,16,85,2,0,,57197
10,5,2013,16,87,2,0,,57197
10,5,2013,16,90,2,0,,57197
10,5,2013,16,91,2,0,,57197
10,5,2013,16,92,2,0,,57197
10,5,2013,16,93,2,0,,57197
10,5,2013,16,94,2,0,,57197
10,5,2013,16,95,2,0,,57197
10,5,2013,16,96,2,0,,57197
10,5,2013,16,97,2,0,,57197
10,5,2013,16,98,2,0,,57197
10,5,2013,16,99,2,0,,57197
10,5,2013,17,1,2,0,,93188
10,5,2013,17,2,2,0,,93188
10,5,2013,17,3,2,0,,93188
10,5,2013,17,4,2,0,,93188
10,5,2013,17,5,2,0,,93188
10,5,2013,17,6,2,0,,93188
10,5,2013,17,7,2,0,,93188
10,5,2013,17,8,2,0,,93188
10,5,2013,17,9,2,0,,93188
10,5,2013,17,10,2,0,,93188
10,5,2013,17,11,2,0,,93188
10,5,2013,17,12,2,0,,93188
10,5,2013,17,13,2,0,,93188
10,5,2013,17,14,2,0,,93188
10,5,2013,17,16,2,0,,93188
10,5,2013,17,17,2,0,,93188
10,5,2013,17,18,2,0,,93188
10,5,2013,17,19,2,0,,93188
10,5,2013,17,20,2,0,,93188
10,5,2013,17,21,2,0,,93188
10,5,2013,17,22,2,0,,93188
10,5,2013,17,23,2,0,,93188
10,5,2013,17,24,2,0,,93188
10,5,2013,17,25,2,0,,93188
10,5,2013,17,26,2,0,,93188
10,5,2013,17,27,2,0,,93188
10,5,2013,17,28,2,0,,93188
10,5,2013,17,29,2,0,,93188
10,5,2013,17,30,2,0,,93188
10,5,2013,17,31,2,0,,93188
10,5,2013,17,32,2,0,,93188
10,5,2013,17,33,2,0,,93188
10,5,2013,17,34,2,0,,93188
10,5,2013,17,35,2,0,,93188
10,5,2013,17,36,2,0,,93188
10,5,2013,17,38,2,0,,93188
10,5,2013,17,40,2,0,,93188
10,5,2013,17,41,2,0,,93188
10,5,2013,17,42,2,0,,93188
10,5,2013,17,44,2,0,,93188
10,5,2013,17,45,2,0,,93188
10,5,2013,17,46,2,0,,93188
10,5,2013,17,47,2,0,,93188
10,5,2013,17,48,2,0,,93188
10,5,2013,17,49,2,0,,93188
10,5,2013,17,51,2,0,,93188
10,5,2013,17,52,2,0,,93188
10,5,2013,17,54,2,0,,93188
10,5,2013,17,55,2,0,,93188
10,5,2013,17,56,2,0,,93188
10,5,2013,17,58,2,0,,93188
10,5,2013,17,59,2,0,,93188
10,5,2013,17,60,2,0,,93188
10,5,2013,17,67,2,0,,93188
10,5,2013,17,71,2,0,,93188
10,5,2013,17,72,2,0,,93188
10,5,2013,17,74,2,0,,93188
10,5,2013,17,77,2,0,,93188
10,5,2013,17,78,2,0,,93188
10,5,2013,17,79,2,0,,93188
10,5,2013,17,80,2,0,,93188
10,5,2013,17,81,2,0,,93188
10,5,2013,17,82,2,0,,93188
10,5,2013,17,83,2,0,,93188
10,5,2013,17,85,2,0,,93188
10,5,2013,17,87,2,0,,93188
10,5,2013,17,90,2,0,,93188
10,5,2013,17,91,2,0,,93188
10,5,2013,17,92,2,0,,93188
10,5,2013,17,93,2,0,,93188
10,5,2013,17,94,2,0,,93188
10,5,2013,17,95,2,0,,93188
10,5,2013,17,96,2,0,,93188
10,5,2013,17,97,2,0,,93188
10,5,2013,17,98,2,0,,93188
10,5,2013,17,99,2,0,,93188
10,5,2013,18,1,2,0,,120653
10,5,2013,18,2,2,0,,120653
10,5,2013,18,3,2,0,,120653
10,5,2013,18,4,2,0,,120653
10,5,2013,18,5,2,0,,120653
10,5,2013,18,6,2,0,,120653
10,5,2013,18,7,2,0,,120653
10,5,2013,18,8,2,0,,120653
10,5,2013,18,9,2,0,,120653
10,5,2013,18,10,2,0,,120653
10,5,2013,18,11,2,0,,120653
10,5,2013,18,12,2,0,,120653
10,5,2013,18,13,2,0,,120653
10,5,2013,18,14,2,0,,120653
10,5,2013,18,16,2,0,,120653
10,5,2013,18,17,2,0,,120653
10,5,2013,18,18,2,0,,120653
10,5,2013,18,19,2,0,,120653
10,5,2013,18,20,2,0,,120653
10,5,2013,18,21,2,0,,120653
10,5,2013,18,22,2,0,,120653
10,5,2013,18,23,2,0,,120653
10,5,2013,18,24,2,0,,120653
10,5,2013,18,25,2,0,,120653
10,5,2013,18,26,2,0,,120653
10,5,2013,18,27,2,0,,120653
10,5,2013,18,28,2,0,,120653
10,5,2013,18,29,2,0,,120653
10,5,2013,18,30,2,0,,120653
10,5,2013,18,31,2,0,,120653
10,5,2013,18,32,2,0,,120653
10,5,2013,18,33,2,0,,120653
10,5,2013,18,34,2,0,,120653
10,5,2013,18,35,2,0,,120653
10,5,2013,18,36,2,0,,120653
10,5,2013,18,38,2,0,,120653
10,5,2013,18,39,2,0,,120653
10,5,2013,18,40,2,0,,120653
10,5,2013,18,41,2,0,,120653
10,5,2013,18,42,2,0,,120653
10,5,2013,18,44,2,0,,120653
10,5,2013,18,45,2,0,,120653
10,5,2013,18,46,2,0,,120653
10,5,2013,18,47,2,0,,120653
10,5,2013,18,48,2,0,,120653
10,5,2013,18,49,2,0,,120653
10,5,2013,18,50,2,0,,120653
10,5,2013,18,51,2,0,,120653
10,5,2013,18,52,2,0,,120653
10,5,2013,18,54,2,0,,120653
10,5,2013,18,55,2,0,,120653
10,5,2013,18,56,2,0,,120653
10,5,2013,18,58,2,0,,120653
10,5,2013,18,59,2,0,,120653
10,5,2013,18,60,2,0,,120653
10,5,2013,18,67,2,0,,120653
10,5,2013,18,71,2,0,,120653
10,5,2013,18,72,2,0,,120653
10,5,2013,18,74,2,0,,120653
10,5,2013,18,77,2,0,,120653
10,5,2013,18,78,2,0,,120653
10,5,2013,18,79,2,0,,120653
10,5,2013,18,80,2,0,,120653
10,5,2013,18,81,2,0,,120653
10,5,2013,18,82,2,0,,120653
10,5,2013,18,83,2,0,,120653
10,5,2013,18,85,2,0,,120653
10,5,2013,18,87,2,0,,120653
10,5,2013,18,90,2,0,,120653
10,5,2013,18,91,2,0,,120653
10,5,2013,18,92,2,0,,120653
10,5,2013,18,93,2,0,,120653
10,5,2013,18,94,2,0,,120653
10,5,2013,18,95,2,0,,120653
10,5,2013,18,96,2,0,,120653
10,5,2013,18,97,2,0,,120653
10,5,2013,18,98,2,0,,120653
10,5,2013,18,99,2,0,,120653
10,5,2013,19,1,1,0,,203819
10,5,2013,19,2,1,0,,203819
10,5,2013,19,3,1,0,,203819
10,5,2013,19,4,1,0,,203819
10,5,2013,19,5,1,0,,203819
10,5,2013,19,6,1,0,,203819
10,5,2013,19,7,1,0,,203819
10,5,2013,19,8,1,0,,203819
10,5,2013,19,9,1,0,,203819
10,5,2013,19,10,1,0,,203819
10,5,2013,19,11,1,0,,203819
10,5,2013,19,12,1,0,,203819
10,5,2013,19,13,1,0,,203819
10,5,2013,19,14,1,0,,203819
10,5,2013,19,16,1,0,,203819
10,5,2013,19,17,1,0,,203819
10,5,2013,19,18,1,0,,203819
10,5,2013,19,19,1,0,,203819
10,5,2013,19,20,1,0,,203819
10,5,2013,19,21,1,0,,203819
10,5,2013,19,22,1,0,,203819
10,5,2013,19,23,1,0,,203819
10,5,2013,19,24,1,0,,203819
10,5,2013,19,25,1,0,,203819
10,5,2013,19,26,1,0,,203819
10,5,2013,19,27,1,0,,203819
10,5,2013,19,28,1,0,,203819
10,5,2013,19,29,1,0,,203819
10,5,2013,19,30,1,0,,203819
10,5,2013,19,31,1,0,,203819
10,5,2013,19,32,1,0,,203819
10,5,2013,19,33,1,0,,203819
10,5,2013,19,34,1,0,,203819
10,5,2013,19,35,1,0,,203819
10,5,2013,19,36,1,0,,203819
10,5,2013,19,37,1,0,,203819
10,5,2013,19,38,1,0,,203819
10,5,2013,19,39,1,0,,203819
10,5,2013,19,40,1,0,,203819
10,5,2013,19,41,1,0,,203819
10,5,2013,19,42,1,0,,203819
10,5,2013,19,44,1,0,,203819
10,5,2013,19,45,1,0,,203819
10,5,2013,19,46,1,0,,203819
10,5,2013,19,47,1,0,,203819
10,5,2013,19,48,1,0,,203819
10,5,2013,19,49,1,0,,203819
10,5,2013,19,50,1,0,,203819
10,5,2013,19,51,1,0,,203819
10,5,2013,19,52,1,0,,203819
10,5,2013,19,54,1,0,,203819
10,5,2013,19,55,1,0,,203819
10,5,2013,19,56,1,0,,203819
10,5,2013,19,58,1,0,,203819
10,5,2013,19,59,1,0,,203819
10,5,2013,19,60,1,0,,203819
10,5,2013,19,67,1,0,,203819
10,5,2013,19,71,1,0,,203819
10,5,2013,19,72,1,0,,203819
10,5,2013,19,74,1,0,,203819
10,5,2013,19,77,1,0,,203819
10,5,2013,19,78,1,0,,203819
10,5,2013,19,79,1,0,,203819
10,5,2013,19,80,1,0,,203819
10,5,2013,19,81,1,0,,203819
10,5,2013,19,82,1,0,,203819
10,5,2013,19,83,1,0,,203819
10,5,2013,19,85,1,0,,203819
10,5,2013,19,87,1,0,,203819
10,5,2013,19,90,1,0,,203819
10,5,2013,19,91,1,0,,203819
10,5,2013,19,92,1,0,,203819
10,5,2013,19,93,1,0,,203819
10,5,2013,19,94,1,0,,203819
10,5,2013,19,95,1,0,,203819
10,5,2013,19,96,1,0,,203819
10,5,2013,19,97,1,0,,203819
10,5,2013,19,98,1,0,,203819
10,5,2013,19,99,1,0,,203819
10,5,2013,20,1,1,0,,203742
10,5,2013,20,2,1,0,,203742
10,5,2013,20,3,1,0,,203742
10,5,2013,20,4,1,0,,203742
10,5,2013,20,5,1,0,,203742
10,5,2013,20,6,1,0,,203742
10,5,2013,20,7,1,0,,203742
10,5,2013,20,8,1,0,,203742
10,5,2013,20,9,1,0,,203742
10,5,2013,20,10,1,0,,203742
10,5,2013,20,11,1,0,,203742
10,5,2013,20,12,1,0,,203742
10,5,2013,20,13,1,0,,203742
10,5,2013,20,14,1,0,,203742
10,5,2013,20,16,1,0,,203742
10,5,2013,20,17,1,0,,203742
10,5,2013,20,18,1,0,,203742
10,5,2013,20,19,1,0,,203742
10,5,2013,20,20,1,0,,203742
10,5,2013,20,21,1,0,,203742
10,5,2013,20,22,1,0,,203742
10,5,2013,20,23,1,0,,203742
10,5,2013,20,24,1,0,,203742
10,5,2013,20,25,1,0,,203742
10,5,2013,20,26,1,0,,203742
10,5,2013,20,27,1,0,,203742
10,5,2013,20,28,1,0,,203742
10,5,2013,20,29,1,0,,203742
10,5,2013,20,30,1,0,,203742
10,5,2013,20,31,1,0,,203742
10,5,2013,20,32,1,0,,203742
10,5,2013,20,33,1,0,,203742
10,5,2013,20,34,1,0,,203742
10,5,2013,20,35,1,0,,203742
10,5,2013,20,36,1,0,,203742
10,5,2013,20,37,1,0,,203742
10,5,2013,20,38,1,0,,203742
10,5,2013,20,40,1,0,,203742
10,5,2013,20,41,1,0,,203742
10,5,2013,20,42,1,0,,203742
10,5,2013,20,44,1,0,,203742
10,5,2013,20,45,1,0,,203742
10,5,2013,20,46,1,0,,203742
10,5,2013,20,47,1,0,,203742
10,5,2013,20,48,1,0,,203742
10,5,2013,20,49,1,0,,203742
10,5,2013,20,50,1,0,,203742
10,5,2013,20,51,1,0,,203742
10,5,2013,20,52,1,0,,203742
10,5,2013,20,54,1,0,,203742
10,5,2013,20,55,1,0,,203742
10,5,2013,20,56,1,0,,203742
10,5,2013,20,58,1,0,,203742
10,5,2013,20,59,1,0,,203742
10,5,2013,20,60,1,0,,203742
10,5,2013,20,67,1,0,,203742
10,5,2013,20,71,1,0,,203742
10,5,2013,20,72,1,0,,203742
10,5,2013,20,74,1,0,,203742
10,5,2013,20,77,1,0,,203742
10,5,2013,20,78,1,0,,203742
10,5,2013,20,79,1,0,,203742
10,5,2013,20,80,1,0,,203742
10,5,2013,20,81,1,0,,203742
10,5,2013,20,82,1,0,,203742
10,5,2013,20,83,1,0,,203742
10,5,2013,20,85,1,0,,203742
10,5,2013,20,87,1,0,,203742
10,5,2013,20,90,1,0,,203742
10,5,2013,20,91,1,0,,203742
10,5,2013,20,92,1,0,,203742
10,5,2013,20,93,1,0,,203742
10,5,2013,20,94,1,0,,203742
10,5,2013,20,95,1,0,,203742
10,5,2013,20,96,1,0,,203742
10,5,2013,20,97,1,0,,203742
10,5,2013,20,98,1,0,,203742
10,5,2013,20,99,1,0,,203742
10,5,2013,21,1,2,0,,140167
10,5,2013,21,2,2,0,,140167
10,5,2013,21,3,2,0,,140167
10,5,2013,21,4,2,0,,140167
10,5,2013,21,5,2,0,,140167
10,5,2013,21,6,2,0,,140167
10,5,2013,21,7,2,0,,140167
10,5,2013,21,8,2,0,,140167
10,5,2013,21,9,2,0,,140167
10,5,2013,21,10,2,0,,140167
10,5,2013,21,11,2,0,,140167
10,5,2013,21,12,2,0,,140167
10,5,2013,21,13,2,0,,140167
10,5,2013,21,14,2,0,,140167
10,5,2013,21,16,2,0,,140167
10,5,2013,21,17,2,0,,140167
10,5,2013,21,18,2,0,,140167
10,5,2013,21,19,2,0,,140167
10,5,2013,21,20,2,0,,140167
10,5,2013,21,21,2,0,,140167
10,5,2013,21,22,2,0,,140167
10,5,2013,21,23,2,0,,140167
10,5,2013,21,24,2,0,,140167
10,5,2013,21,25,2,0,,140167
10,5,2013,21,26,2,0,,140167
10,5,2013,21,27,2,0,,140167
10,5,2013,21,28,2,0,,140167
10,5,2013,21,29,2,0,,140167
10,5,2013,21,30,2,0,,140167
10,5,2013,21,31,2,0,,140167
10,5,2013,21,32,2,0,,140167
10,5,2013,21,33,2,0,,140167
10,5,2013,21,34,2,0,,140167
10,5,2013,21,35,2,0,,140167
10,5,2013,21,36,2,0,,140167
10,5,2013,21,38,2,0,,140167
10,5,2013,21,40,2,0,,140167
10,5,2013,21,41,2,0,,140167
10,5,2013,21,42,2,0,,140167
10,5,2013,21,44,2,0,,140167
10,5,2013,21,45,2,0,,140167
10,5,2013,21,46,2,0,,140167
10,5,2013,21,47,2,0,,140167
10,5,2013,21,48,2,0,,140167
10,5,2013,21,49,2,0,,140167
10,5,2013,21,50,2,0,,140167
10,5,2013,21,51,2,0,,140167
10,5,2013,21,52,2,0,,140167
10,5,2013,21,54,2,0,,140167
10,5,2013,21,55,2,0,,140167
10,5,2013,21,56,2,0,,140167
10,5,2013,21,58,2,0,,140167
10,5,2013,21,59,2,0,,140167
10,5,2013,21,60,2,0,,140167
10,5,2013,21,67,2,0,,140167
10,5,2013,21,71,2,0,,140167
10,5,2013,21,72,2,0,,140167
10,5,2013,21,74,2,0,,140167
10,5,2013,21,77,2,0,,140167
10,5,2013,21,78,2,0,,140167
10,5,2013,21,79,2,0,,140167
10,5,2013,21,80,2,0,,140167
10,5,2013,21,81,2,0,,140167
10,5,2013,21,82,2,0,,140167
10,5,2013,21,83,2,0,,140167
10,5,2013,21,85,2,0,,140167
10,5,2013,21,87,2,0,,140167
10,5,2013,21,90,2,0,,140167
10,5,2013,21,91,2,0,,140167
10,5,2013,21,92,2,0,,140167
10,5,2013,21,93,2,0,,140167
10,5,2013,21,94,2,0,,140167
10,5,2013,21,95,2,0,,140167
10,5,2013,21,96,2,0,,140167
10,5,2013,21,97,2,0,,140167
10,5,2013,21,98,2,0,,140167
10,5,2013,21,99,2,0,,140167
10,5,2013,22,1,2,0,,119557
10,5,2013,22,2,2,0,,119557
10,5,2013,22,3,2,0,,119557
10,5,2013,22,4,2,0,,119557
10,5,2013,22,5,2,0,,119557
10,5,2013,22,6,2,0,,119557
10,5,2013,22,7,2,0,,119557
10,5,2013,22,8,2,0,,119557
10,5,2013,22,9,2,0,,119557
10,5,2013,22,10,2,0,,119557
10,5,2013,22,11,2,0,,119557
10,5,2013,22,12,2,0,,119557
10,5,2013,22,13,2,0,,119557
10,5,2013,22,14,2,0,,119557
10,5,2013,22,16,2,0,,119557
10,5,2013,22,17,2,0,,119557
10,5,2013,22,18,2,0,,119557
10,5,2013,22,19,2,0,,119557
10,5,2013,22,20,2,0,,119557
10,5,2013,22,21,2,0,,119557
10,5,2013,22,22,2,0,,119557
10,5,2013,22,23,2,0,,119557
10,5,2013,22,24,2,0,,119557
10,5,2013,22,25,2,0,,119557
10,5,2013,22,26,2,0,,119557
10,5,2013,22,27,2,0,,119557
10,5,2013,22,28,2,0,,119557
10,5,2013,22,29,2,0,,119557
10,5,2013,22,30,2,0,,119557
10,5,2013,22,31,2,0,,119557
10,5,2013,22,32,2,0,,119557
10,5,2013,22,33,2,0,,119557
10,5,2013,22,34,2,0,,119557
10,5,2013,22,35,2,0,,119557
10,5,2013,22,36,2,0,,119557
10,5,2013,22,38,2,0,,119557
10,5,2013,22,40,2,0,,119557
10,5,2013,22,41,2,0,,119557
10,5,2013,22,42,2,0,,119557
10,5,2013,22,44,2,0,,119557
10,5,2013,22,45,2,0,,119557
10,5,2013,22,46,2,0,,119557
10,5,2013,22,47,2,0,,119557
10,5,2013,22,48,2,0,,119557
10,5,2013,22,49,2,0,,119557
10,5,2013,22,51,2,0,,119557
10,5,2013,22,52,2,0,,119557
10,5,2013,22,54,2,0,,119557
10,5,2013,22,55,2,0,,119557
10,5,2013,22,56,2,0,,119557
10,5,2013,22,58,2,0,,119557
10,5,2013,22,59,2,0,,119557
10,5,2013,22,60,2,0,,119557
10,5,2013,22,67,2,0,,119557
10,5,2013,22,71,2,0,,119557
10,5,2013,22,72,2,0,,119557
10,5,2013,22,74,2,0,,119557
10,5,2013,22,77,2,0,,119557
10,5,2013,22,78,2,0,,119557
10,5,2013,22,79,2,0,,119557
10,5,2013,22,80,2,0,,119557
10,5,2013,22,81,2,0,,119557
10,5,2013,22,82,2,0,,119557
10,5,2013,22,83,2,0,,119557
10,5,2013,22,85,2,0,,119557
10,5,2013,22,87,2,0,,119557
10,5,2013,22,90,2,0,,119557
10,5,2013,22,91,2,0,,119557
10,5,2013,22,92,2,0,,119557
10,5,2013,22,93,2,0,,119557
10,5,2013,22,94,2,0,,119557
10,5,2013,22,95,2,0,,119557
10,5,2013,22,96,2,0,,119557
10,5,2013,22,97,2,0,,119557
10,5,2013,22,98,2,0,,119557
10,5,2013,22,99,2,0,,119557
10,5,2013,23,1,2,0,,114533
10,5,2013,23,2,2,0,,114533
10,5,2013,23,3,2,0,,114533
10,5,2013,23,4,2,0,,114533
10,5,2013,23,5,2,0,,114533
10,5,2013,23,6,2,0,,114533
10,5,2013,23,7,2,0,,114533
10,5,2013,23,8,2,0,,114533
10,5,2013,23,9,2,0,,114533
10,5,2013,23,10,2,0,,114533
10,5,2013,23,11,2,0,,114533
10,5,2013,23,12,2,0,,114533
10,5,2013,23,13,2,0,,114533
10,5,2013,23,14,2,0,,114533
10,5,2013,23,16,2,0,,114533
10,5,2013,23,17,2,0,,114533
10,5,2013,23,18,2,0,,114533
10,5,2013,23,19,2,0,,114533
10,5,2013,23,20,2,0,,114533
10,5,2013,23,21,2,0,,114533
10,5,2013,23,22,2,0,,114533
10,5,2013,23,23,2,0,,114533
10,5,2013,23,24,2,0,,114533
10,5,2013,23,25,2,0,,114533
10,5,2013,23,26,2,0,,114533
10,5,2013,23,27,2,0,,114533
10,5,2013,23,28,2,0,,114533
10,5,2013,23,29,2,0,,114533
10,5,2013,23,30,2,0,,114533
10,5,2013,23,31,2,0,,114533
10,5,2013,23,32,2,0,,114533
10,5,2013,23,33,2,0,,114533
10,5,2013,23,34,2,0,,114533
10,5,2013,23,35,2,0,,114533
10,5,2013,23,36,2,0,,114533
10,5,2013,23,38,2,0,,114533
10,5,2013,23,40,2,0,,114533
10,5,2013,23,41,2,0,,114533
10,5,2013,23,42,2,0,,114533
10,5,2013,23,44,2,0,,114533
10,5,2013,23,45,2,0,,114533
10,5,2013,23,46,2,0,,114533
10,5,2013,23,47,2,0,,114533
10,5,2013,23,48,2,0,,114533
10,5,2013,23,49,2,0,,114533
10,5,2013,23,50,2,0,,114533
10,5,2013,23,51,2,0,,114533
10,5,2013,23,52,2,0,,114533
10,5,2013,23,54,2,0,,114533
10,5,2013,23,55,2,0,,114533
10,5,2013,23,56,2,0,,114533
10,5,2013,23,58,2,0,,114533
10,5,2013,23,59,2,0,,114533
10,5,2013,23,60,2,0,,114533
10,5,2013,23,67,2,0,,114533
10,5,2013,23,71,2,0,,114533
10,5,2013,23,72,2,0,,114533
10,5,2013,23,74,2,0,,114533
10,5,2013,23,77,2,0,,114533
10,5,2013,23,78,2,0,,114533
10,5,2013,23,79,2,0,,114533
10,5,2013,23,80,2,0,,114533
10,5,2013,23,81,2,0,,114533
10,5,2013,23,82,2,0,,114533
10,5,2013,23,83,2,0,,114533
10,5,2013,23,85,2,0,,114533
10,5,2013,23,87,2,0,,114533
10,5,2013,23,90,2,0,,114533
10,5,2013,23,91,2,0,,114533
10,5,2013,23,92,2,0,,114533
10,5,2013,23,93,2,0,,114533
10,5,2013,23,94,2,0,,114533
10,5,2013,23,95,2,0,,114533
10,5,2013,23,96,2,0,,114533
10,5,2013,23,97,2,0,,114533
10,5,2013,23,98,2,0,,114533
10,5,2013,23,99,2,0,,114533
10,5,2013,24,1,1,0,,203819
10,5,2013,24,2,1,0,,203819
10,5,2013,24,3,1,0,,203819
10,5,2013,24,4,1,0,,203819
10,5,2013,24,5,1,0,,203819
10,5,2013,24,6,1,0,,203819
10,5,2013,24,7,1,0,,203819
10,5,2013,24,8,1,0,,203819
10,5,2013,24,9,1,0,,203819
